# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04206e-05 to 53.4232 h/Mpc,
# number of wavenumbers equal to 243
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.042057218184e-05      -1.589235243844e-05      -1.191931420382e-05      -1.191931462168e-05      -1.191931461544e-05      -1.589234463275e-05      -1.203261518533e-05       6.121772528666e-01       5.968461848656e-01 
       1.125187501919e-05      -1.852910915976e-05      -1.389689966769e-05      -1.389690023571e-05      -1.389690022723e-05      -1.852909854906e-05      -1.402899859043e-05       6.121772103443e-01       5.968461608449e-01 
       1.214949517534e-05      -2.160333575455e-05      -1.620259397733e-05      -1.620259474947e-05      -1.620259473795e-05      -2.160332133082e-05      -1.635660956557e-05       6.121771270374e-01       5.968460981628e-01 
       1.311872312515e-05      -2.518761499642e-05      -1.889083652747e-05      -1.889083757708e-05      -1.889083756142e-05      -2.518759538944e-05      -1.907040491898e-05       6.121770575916e-01       5.968460531589e-01 
       1.416527139199e-05      -2.936656860053e-05      -2.202509675068e-05      -2.202509817749e-05      -2.202509815620e-05      -2.936654194770e-05      -2.223445730693e-05       6.121769741956e-01       5.968459986496e-01 
       1.529530821670e-05      -3.423885851455e-05      -2.567937538455e-05      -2.567937732409e-05      -2.567937729515e-05      -3.423882228391e-05      -2.592347076170e-05       6.121768788743e-01       5.968459367172e-01 
       1.651549391254e-05      -3.991951707494e-05      -2.993995249515e-05      -2.993995513166e-05      -2.993995509232e-05      -3.991946782466e-05      -3.022454531810e-05       6.121768047724e-01       5.968459028205e-01 
       1.783302012034e-05      -4.654265299694e-05      -3.490741752179e-05      -3.490742110574e-05      -3.490742105226e-05      -4.654258604839e-05      -3.523922633710e-05       6.121766687063e-01       5.968458120252e-01 
       1.925565219523e-05      -5.426463164427e-05      -4.069905523004e-05      -4.069906010191e-05      -4.069906002922e-05      -5.426454063751e-05      -4.108591311434e-05       6.121765136375e-01       5.968457099784e-01 
       2.079177497483e-05      -6.326775445125e-05      -4.745160629901e-05      -4.745161292161e-05      -4.745161282279e-05      -6.326763074102e-05      -4.790264567529e-05       6.121763229560e-01       5.968455807450e-01 
