# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04206e-05 to 53.4232 h/Mpc,
# number of wavenumbers equal to 243
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.042057218184e-05      -1.589235243774e-05      -1.191931420338e-05      -1.191931462138e-05      -1.191931461520e-05      -1.589234463236e-05      -1.203261518505e-05       6.121772528388e-01       5.968461848283e-01 
       1.125187501919e-05      -1.852910915912e-05      -1.389689966734e-05      -1.389690023554e-05      -1.389690022714e-05      -1.852909854884e-05      -1.402899859028e-05       6.121772103232e-01       5.968461608140e-01 
       1.214949517534e-05      -2.160333575365e-05      -1.620259397683e-05      -1.620259474923e-05      -1.620259473781e-05      -2.160332133050e-05      -1.635660956536e-05       6.121771270138e-01       5.968460981328e-01 
       1.311872312515e-05      -2.518761499504e-05      -1.889083652667e-05      -1.889083757663e-05      -1.889083756110e-05      -2.518759538884e-05      -1.907040491857e-05       6.121770575615e-01       5.968460531239e-01 
       1.416527139199e-05      -2.936656859970e-05      -2.202509675038e-05      -2.202509817766e-05      -2.202509815655e-05      -2.936654194793e-05      -2.223445730716e-05       6.121769741771e-01       5.968459986277e-01 
       1.529530821670e-05      -3.423885851297e-05      -2.567937538380e-05      -2.567937732398e-05      -2.567937729529e-05      -3.423882228376e-05      -2.592347076167e-05       6.121768788545e-01       5.968459366926e-01 
       1.651549391254e-05      -3.991951707304e-05      -2.993995249431e-05      -2.993995513170e-05      -2.993995509270e-05      -3.991946782471e-05      -3.022454531825e-05       6.121768047514e-01       5.968459027939e-01 
       1.783302012034e-05      -4.654265299528e-05      -3.490741752134e-05      -3.490742110648e-05      -3.490742105346e-05      -4.654258604938e-05      -3.523922633799e-05       6.121766686842e-01       5.968458119733e-01 
       1.925565219523e-05      -5.426463124876e-05      -4.069905493451e-05      -4.069905980800e-05      -4.069905973592e-05      -5.426454024562e-05      -4.108591281784e-05       6.121765090381e-01       5.968457052740e-01 
       2.079177497483e-05      -6.326775548982e-05      -4.745160707936e-05      -4.745161370419e-05      -4.745161360622e-05      -6.326763178447e-05      -4.790264646558e-05       6.121763332496e-01       5.968455912343e-01 
       2.245044219853e-05      -7.376456835531e-05      -5.532450078477e-05      -5.532450979022e-05      -5.532450965703e-05      -7.376440019631e-05      -5.585036893276e-05       6.121761112126e-01       5.968454407674e-01 
       2.424142986925e-05      -8.600287578654e-05      -6.450361749078e-05      -6.450362973237e-05      -6.450362955133e-05      -8.600264719916e-05      -6.511672771846e-05       6.121758573437e-01       5.968452713017e-01 
       2.617529387212e-05      -1.002715893406e-04      -7.520567754563e-05      -7.520569418678e-05      -7.520569394067e-05      -1.002712786092e-04      -7.592050205783e-05       6.121755701650e-01       5.968450830061e-01 
       2.826343218975e-05      -1.169075397993e-04      -8.768335390202e-05      -8.768337652279e-05      -8.768337618824e-05      -1.169071174083e-04      -8.851676511107e-05       6.121752159280e-01       5.968448417901e-01 
       3.051815208062e-05      -1.363034388784e-04      -1.022312481240e-04      -1.022312788737e-04      -1.022312784189e-04      -1.363028647019e-04      -1.032029166238e-04       6.121748145818e-01       5.968445733087e-01 
       3.295274261680e-05      -1.589171313124e-04      -1.191928359011e-04      -1.191928777009e-04      -1.191928770827e-04      -1.589163508075e-04      -1.203256942476e-04       6.121743553562e-01       5.968442692228e-01 
       3.558155300819e-05      -1.852823932613e-04      -1.389685745999e-04      -1.389686314206e-04      -1.389686305803e-04      -1.852813322857e-04      -1.402893578719e-04       6.121738049973e-01       5.968438993862e-01 
       3.842007717529e-05      -2.160215379110e-04      -1.620253693628e-04      -1.620254466024e-04      -1.620254454601e-04      -2.160200956810e-04      -1.635652453119e-04       6.121731678194e-01       5.968434727914e-01 
       4.148504506860e-05      -2.518600759812e-04      -1.889075846685e-04      -1.889076896630e-04      -1.889076881102e-04      -2.518581155068e-04      -1.907028880058e-04       6.121724259000e-01       5.968429742119e-01 
       4.479452127312e-05      -2.936438294845e-04      -2.202499015998e-04      -2.202500443260e-04      -2.202500422152e-04      -2.936411645272e-04      -2.223429897806e-04       6.121715580146e-01       5.968423940249e-01 
       4.836801147907e-05      -3.423588682905e-04      -2.567923002140e-04      -2.567924942302e-04      -2.567924913608e-04      -3.423552457195e-04      -2.592325506414e-04       6.121705530006e-01       5.968417228813e-01 
       5.222657744628e-05      -3.991547382678e-04      -2.993975212057e-04      -2.993977849425e-04      -2.993977810419e-04      -3.991498139883e-04      -3.022424930855e-04       6.121693704274e-01       5.968409297751e-01 
       5.639296113988e-05      -4.653715684813e-04      -3.490714515563e-04      -3.490718100679e-04      -3.490718047656e-04      -4.653648747765e-04      -3.523882397053e-04       6.121680018105e-01       5.968400148012e-01 
       6.089171876895e-05      -5.425716015031e-04      -4.069868473033e-04      -4.069873346422e-04      -4.069873274346e-04      -5.425625026077e-04      -4.108536589717e-04       6.121664048329e-01       5.968389461857e-01 
       6.574936551816e-05      -6.325759879299e-04      -4.745110313794e-04      -4.745116938555e-04      -4.745116840577e-04      -6.325636196129e-04      -4.790190230144e-04       6.121645426316e-01       5.968377014191e-01 
       7.099453182532e-05      -7.375076271344e-04      -5.532381630259e-04      -5.532390635604e-04      -5.532390502417e-04      -7.374908147384e-04      -5.584935791314e-04       6.121623693082e-01       5.968362477792e-01 
       7.665813212606e-05      -8.598410938682e-04      -6.450268709775e-04      -6.450280951322e-04      -6.450280770274e-04      -8.598182407001e-04      -6.511535345560e-04       6.121598377733e-01       5.968345542906e-01 
