# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       4.206051876499e+11       4.273118145241e-21       1.102107489714e-06       3.816374593783e+17       1.415189798770e+04       3.364651317483e-08       5.952361708732e+15       6.363015816347e-07       8.611475521233e+34       1.853091580656e+26       8.279087427205e+12       9.943804931630e+26       1.146359429560e+12       0.000000000000e+00       2.826452351084e+14       3.010653748716e+09       1.646410808636e+04       3.530299370118e-08       5.953239400868e+34       1.456471504007e+35       1.456471504007e+35       4.854904974034e+34      -1.762045409056e+41       6.473882384195e-05       1.674696683601e-01 
       4.161083225148e+11       4.365976020459e-21       1.114016413339e-06       3.735205931273e+17       1.415189798769e+04       3.401012962712e-08       5.888722532070e+15       6.431780660414e-07       8.249064140084e+34       1.794288256301e+26       8.016370857539e+12       9.628262627719e+26       1.134103223726e+12       0.000000000000e+00       2.751510101637e+14       2.930827473155e+09       1.628808613636e+04       3.530299370118e-08       5.702699094708e+34       1.395176334902e+35       1.395176334902e+35       4.650587744931e+34      -1.669844315898e+41       6.485536201997e-05       1.671687433293e-01 
       4.116595352366e+11       4.460851761857e-21       1.126056304201e-06       3.655763606579e+17       1.415189798767e+04       3.437767566712e-08       5.825763748336e+15       6.501288643229e-07       7.901904733914e+34       1.737350911475e+26       7.761990954998e+12       9.322733286275e+26       1.121978054095e+12       0.000000000000e+00       2.678554915854e+14       2.853117759252e+09       1.611394612077e+04       3.530299370118e-08       5.462702702673e+34       1.336460754719e+35       1.336460754719e+35       4.454869145529e+34      -1.582467753106e+41       6.497190019808e-05       1.668688978199e-01 
       4.072583117950e+11       4.557789221491e-21       1.138225343311e-06       3.578010903040e+17       1.415189798766e+04       3.474919376170e-08       5.763478083164e+15       6.571547795919e-07       7.569355427902e+34       1.682220333887e+26       7.515683175862e+12       9.026899170449e+26       1.109982519695e+12       0.000000000000e+00       2.607534107529e+14       2.777468487210e+09       1.594166773660e+04       3.530299370118e-08       5.232806487280e+34       1.280216202227e+35       1.280216202227e+35       4.267387305061e+34      -1.499663271467e+41       6.508843837628e-05       1.665701260349e-01 
       4.029041436651e+11       4.656833198830e-21       1.150525349658e-06       3.501911884904e+17       1.415189798765e+04       3.512472683670e-08       5.701858339965e+15       6.642566236272e-07       7.250801360336e+34       1.628839190201e+26       7.277191371057e+12       8.740452625992e+26       1.098115234552e+12       0.000000000000e+00       2.538396387434e+14       2.703825025256e+09       1.577123131007e+04       3.530299370118e-08       5.012585385604e+34       1.226338684963e+35       1.226338684963e+35       4.087795581980e+34      -1.421191631472e+41       6.520497655457e-05       1.662724222152e-01 
       3.985965277592e+11       4.758029473696e-21       1.162959961221e-06       3.427431380720e+17       1.415189798764e+04       3.550431828185e-08       5.640897399089e+15       6.714352169963e-07       6.945653545776e+34       1.577151966416e+26       7.046267519774e+12       8.463095761312e+26       1.086374827487e+12       0.000000000000e+00       2.471091826224e+14       2.632134190123e+09       1.560261689227e+04       3.530299370118e-08       4.801632223368e+34       1.174728586955e+35       1.174728586955e+35       3.915761923048e+34      -1.346826112099e+41       6.532151473296e-05       1.659757806474e-01 
       3.943349663679e+11       4.861424812914e-21       1.175527359010e-06       3.354534967082e+17       1.415189798762e+04       3.588801195577e-08       5.580588217006e+15       6.786913891166e-07       6.653347786061e+34       1.527104910131e+26       6.822671471536e+12       8.194540137675e+26       1.074759942009e+12       0.000000000000e+00       2.405571818445e+14       2.562344208714e+09       1.543580527728e+04       3.530299370118e-08       4.599556962101e+34       1.125290484538e+35       1.125290484538e+35       3.750968249387e+34      -1.276351855769e+41       6.543805291143e-05       1.656801956534e-01 
       3.901189671033e+11       4.967067008118e-21       1.188231181004e-06       3.283188952719e+17       1.415189798761e+04       3.627585219108e-08       5.520923825492e+15       6.860259783884e-07       6.373343627137e+34       1.478645974646e+26       6.606170696454e+12       7.934506469244e+26       1.063269236098e+12       0.000000000000e+00       2.341789047362e+14       2.494404680637e+09       1.527077691477e+04       3.530299370118e-08       4.405985977989e+34       1.077932969926e+35       1.077932969926e+35       3.593109868375e+34      -1.209565247578e+41       6.555459109000e-05       1.653856616012e-01 
       3.859480428417e+11       5.075004881392e-21       1.201073246193e-06       3.213360362923e+17       1.415189798760e+04       3.666788379950e-08       5.461897330823e+15       6.934398322543e-07       6.105123359803e+34       1.431724764836e+26       6.396540043408e+12       7.682724332636e+26       1.051901382112e+12       0.000000000000e+00       2.279697450854e+14       2.428266541879e+09       1.510751296333e+04       3.530299370118e-08       4.220561371059e+34       1.032568482201e+35       1.032568482201e+35       3.441894910287e+34      -1.146273327011e+41       6.567112926867e-05       1.650921728936e-01 
       3.818217116675e+11       5.185288321390e-21       1.214053554577e-06       3.145016924311e+17       1.415189798759e+04       3.706415207701e-08       5.403501912978e+15       7.009338073277e-07       5.848191062491e+34       1.386292484741e+26       6.193561505893e+12       7.438931885690e+26       1.040655066583e+12       0.000000000000e+00       2.219252188100e+14       2.363882029317e+09       1.494599444818e+04       3.530299370118e-08       4.042940303457e+34       9.891131454200e+34       9.891131454200e+34       3.297043788649e+34      -1.086293230438e+41       6.578766744743e-05       1.647997239765e-01 
       3.777394968174e+11       5.297968298598e-21       1.227173925145e-06       3.078127049905e+17       1.415189798757e+04       3.746470280913e-08       5.345730824852e+15       7.085087694744e-07       5.602071684348e+34       1.342301886822e+26       5.997023995310e+12       7.202875595167e+26       1.029528990095e+12       0.000000000000e+00       2.160409607222e+14       2.301204646259e+09       1.478620272768e+04       3.530299370118e-08       3.872794365555e+34       9.474866135355e+34       9.474866135355e+34       3.158288683301e+34      -1.029451662784e+41       6.590420562629e-05       1.645083093339e-01 
       3.737009266255e+11       5.413096890344e-21       1.240434357896e-06       3.012659824537e+17       1.415189798756e+04       3.786958227616e-08       5.288577391475e+15       7.161655939159e-07       5.366310166892e+34       1.299707222826e+26       5.806723121439e+12       6.974309973083e+26       1.018521867124e+12       0.000000000000e+00       2.103127213758e+14       2.240189128856e+09       1.462811939958e+04       3.530299370118e-08       3.709808968747e+34       9.076119218379e+34       9.076119218379e+34       3.025373045213e+34      -9.755843968414e+40       6.602074380525e-05       1.642179234879e-01 
       3.697055344686e+11       5.530727309115e-21       1.253840309801e-06       2.948584990560e+17       1.415189798755e+04       3.827883725855e-08       5.232035009245e+15       7.239051653395e-07       5.140470602643e+34       1.258464196205e+26       5.622460979884e+12       6.752997321414e+26       1.007632425882e+12       0.000000000000e+00       2.047363639957e+14       2.180791413397e+09       1.447172608260e+04       3.530299370118e-08       3.553682763796e+34       8.694153446553e+34       8.694153446553e+34       2.898051122146e+34      -9.245357987831e+40       6.613728198431e-05       1.639285610017e-01 
       3.657528587122e+11       5.650913918010e-21       1.267389961868e-06       2.885872933860e+17       1.415189798753e+04       3.869251504232e-08       5.176097145158e+15       7.317283779814e-07       4.924135429156e+34       1.218529916059e+26       5.444045946259e+12       6.538707484902e+26       9.968594081945e+11       0.000000000000e+00       1.993078614935e+14       2.122968604526e+09       1.431700486856e+04       3.530299370118e-08       3.404127083655e+34       8.328262590384e+34       8.328262590384e+34       2.776087504270e+34      -8.761583785057e+40       6.625382016347e-05       1.636402164732e-01 
       3.618424426577e+11       5.773712269035e-21       1.281086952076e-06       2.824494670173e+17       1.415189798752e+04       3.911066342449e-08       5.120757336060e+15       7.396361357574e-07       4.716904656979e+34       1.179862852521e+26       5.271292476909e+12       6.331217611703e+26       9.862015693173e+11       0.000000000000e+00       1.940232935553e+14       2.066678944212e+09       1.416393769317e+04       3.530299370118e-08       3.260865409747e+34       7.977770141837e+34       7.977770141837e+34       2.659256688909e+34      -8.303123634980e+40       6.637035834273e-05       1.633528845423e-01 
       3.579738344888e+11       5.899179112392e-21       1.294931280427e-06       2.764421831689e+17       1.415189798751e+04       3.953333071864e-08       5.066009187896e+15       7.476293523332e-07       4.518395130096e+34       1.142422793576e+26       5.104020915953e+12       6.130311921628e+26       9.756576778387e+11       0.000000000000e+00       1.888788438153e+14       2.011881781653e+09       1.401250707899e+04       3.530299370118e-08       3.123632860693e+34       7.642028063517e+34       7.642028063517e+34       2.547342663597e+34      -7.868652950095e+40       6.648689652210e-05       1.630665598821e-01 
       3.541465872202e+11       6.027372441553e-21       1.308926584898e-06       2.705626653936e+17       1.415189798749e+04       3.996056576045e-08       5.011846374972e+15       7.557089512693e-07       4.328239817498e+34       1.106170803236e+26       4.942057308450e+12       5.935781481747e+26       9.652265154857e+11       0.000000000000e+00       1.838707970942e+14       1.958537543853e+09       1.386269531647e+04       3.530299370118e-08       2.992175702573e+34       7.320415590490e+34       7.320415590490e+34       2.440138506690e+34      -7.456916453495e+40       6.660343470158e-05       1.627812372077e-01 
       3.503602586452e+11       6.158351500257e-21       1.323071046500e-06       2.648081962955e+17       1.415189798748e+04       4.039241791338e-08       4.958262639227e+15       7.638758660866e-07       4.146087134565e+34       1.071069181053e+26       4.785233219493e+12       5.747423989103e+26       9.549068770366e+11       0.000000000000e+00       1.789955367221e+14       1.906607707110e+09       1.371448528325e+04       3.530299370118e-08       2.866250879778e+34       7.012338082528e+34       7.012338082528e+34       2.337446004781e+34      -7.066724552105e+40       6.671997288116e-05       1.624969112666e-01 
       3.466144112850e+11       6.292176827624e-21       1.337370122201e-06       2.591761162735e+17       1.415189798746e+04       4.082893707436e-08       4.905251789504e+15       7.721310404106e-07       3.971600293013e+34       1.037081422910e+26       4.633385559045e+12       5.565043560329e+26       9.446975701346e+11       0.000000000000e+00       1.742495419213e+14       1.856054769139e+09       1.356785973513e+04       3.530299370118e-08       2.745625565626e+34       6.717225924660e+34       6.717225924660e+34       2.239075286213e+34      -6.696949899706e+40       6.683651106084e-05       1.622135768464e-01 
       3.429086123381e+11       6.428910273560e-21       1.351823812001e-06       2.536638222923e+17       1.415189798745e+04       4.127017367955e-08       4.852807700841e+15       7.804754280552e-07       3.804456678191e+34       1.004172183059e+26       4.486356412328e+12       5.388450527937e+26       9.345974151830e+11       0.000000000000e+00       1.696293852675e+14       1.806842222024e+09       1.342280178677e+04       3.530299370118e-08       2.630076731875e+34       6.434533473992e+34       6.434533473992e+34       2.144844470022e+34      -6.346524139793e+40       6.695304924064e-05       1.619312287689e-01 
       3.392424336303e+11       6.568615033113e-21       1.366432115901e-06       2.482687666794e+17       1.415189798743e+04       4.171617871016e-08       4.800924313759e+15       7.889099931440e-07       3.644347252592e+34       9.723072373619e+25       4.343992875609e+12       5.217461243073e+26       9.246052451939e+11       0.000000000000e+00       1.651317302128e+14       1.758934525843e+09       1.327929469357e+04       3.530299370118e-08       2.519390736359e+34       6.163738050849e+34       6.163738050849e+34       2.054579329650e+34      -6.014434818866e+40       6.706958742055e-05       1.616498618925e-01 
       3.356154515651e+11       6.711355677131e-21       1.381198671879e-06       2.429884559474e+17       1.415189798742e+04       4.216700369838e-08       4.749595633564e+15       7.974357102250e-07       3.490975984458e+34       9.414534477013e+25       4.206146897177e+12       5.051897884527e+26       9.147199056501e+11       0.000000000000e+00       1.607533286761e+14       1.712297082990e+09       1.313732180791e+04       3.530299370118e-08       2.413362927981e+34       5.904338972372e+34       5.904338972372e+34       1.968112970813e+34      -5.699722461245e+40       6.718612560057e-05       1.613694711123e-01 
       3.320272470748e+11       6.857198174044e-21       1.396125298925e-06       2.378204496420e+17       1.415189798740e+04       4.262270073327e-08       4.698815729655e+15       8.060535643673e-07       3.344059300439e+34       9.115787275157e+25       4.072675123379e+12       4.891588273813e+26       9.049402543909e+11       0.000000000000e+00       1.564910186989e+14       1.666896213217e+09       1.299686683456e+04       3.530299370118e-08       2.311797268323e+34       5.655856626794e+34       5.655856626794e+34       1.885285522921e+34      -5.401477796939e+40       6.730266378071e-05       1.610900513563e-01 
       3.284774055723e+11       7.006209933933e-21       1.411213816027e-06       2.327623592135e+17       1.415189798739e+04       4.308332246685e-08       4.648578734835e+15       8.147645513009e-07       3.203325561288e+34       8.826520084324e+25       3.943438749542e+12       4.736365696106e+26       8.952651614485e+11       0.000000000000e+00       1.523417221592e+14       1.622699129276e+09       1.285791341106e+04       3.530299370118e-08       2.214505969185e+34       5.417831586663e+34       5.417831586663e+34       1.805943843491e+34      -5.118839134575e+40       6.741920196096e-05       1.608115975910e-01 
       3.249655169029e+11       7.158459821620e-21       1.426464223186e-06       2.278118469131e+17       1.415189798737e+04       4.354892212013e-08       4.598878844638e+15       8.235696774977e-07       3.068514559610e+34       8.546432079574e+25       3.818303375616e+12       4.586068726868e+26       8.856935089582e+11       0.000000000000e+00       1.483024425521e+14       1.579673913278e+09       1.272044563719e+04       3.530299370118e-08       2.121309145380e+34       5.189823759398e+34       5.189823759398e+34       1.729941234997e+34      -4.850989871795e+40       6.753574014132e-05       1.605341048135e-01 
       3.214911752970e+11       7.314018210080e-21       1.441880158382e-06       2.229666247127e+17       1.415189798736e+04       4.401955348926e-08       4.549710316654e+15       8.324699603282e-07       2.939377038766e+34       8.275231981911e+25       3.697138866411e+12       4.440541063975e+26       8.762241909825e+11       0.000000000000e+00       1.443702628217e+14       1.537789493605e+09       1.258444746746e+04       3.530299370118e-08       2.032034482133e+34       4.971411573579e+34       4.971411573579e+34       1.657137173633e+34      -4.597156135914e+40       6.765227832181e-05       1.602575680602e-01 
       3.180539793235e+11       7.472956989341e-21       1.457463440602e-06       2.182244532471e+17       1.415189798734e+04       4.449527095180e-08       4.501067469869e+15       8.414664281350e-07       2.815674232004e+34       8.012637755363e+25       3.579819216256e+12       4.299631365165e+26       8.668561134322e+11       0.000000000000e+00       1.405423432588e+14       1.497015622511e+09       1.244990334257e+04       3.530299370118e-08       1.946516916485e+34       4.762191199498e+34       4.762191199498e+34       1.587397049496e+34      -4.356604548046e+40       6.776881650241e-05       1.599819823965e-01 
       3.146535318428e+11       7.635349622803e-21       1.473214069847e-06       2.135831407789e+17       1.415189798733e+04       4.497612947295e-08       4.452944684005e+15       8.505601203944e-07       2.697177421002e+34       7.758376313680e+25       3.466222417964e+12       4.163193090656e+26       8.575881938943e+11       0.000000000000e+00       1.368159194461e+14       1.457322854236e+09       1.231679759510e+04       3.530299370118e-08       1.864598332104e+34       4.561775802496e+34       4.561775802496e+34       1.520591917702e+34      -4.128640104214e+40       6.788535468313e-05       1.597073429264e-01 
       3.112894399615e+11       7.801271161808e-21       1.489133865107e-06       2.090405421859e+17       1.415189798731e+04       4.546218461190e-08       4.405336398877e+15       8.597520878009e-07       2.583667512980e+34       7.512183236336e+25       3.356230335944e+12       4.031084350743e+26       8.484193615437e+11       0.000000000000e+00       1.331883002651e+14       1.418682523780e+09       1.218511492451e+04       3.530299370118e-08       1.786127266935e+34       4.369794827738e+34       4.369794827738e+34       1.456598259972e+34      -3.912604167339e+40       6.800189286398e-05       1.594336447840e-01 
       3.079613149868e+11       7.970798292719e-21       1.505226464360e-06       2.045945579696e+17       1.415189798729e+04       4.595349252829e-08       4.358237113741e+15       8.690433924113e-07       2.474934635612e+34       7.273802493542e+25       3.249728583351e+12       3.903167758248e+26       8.393485569969e+11       0.000000000000e+00       1.296568659504e+14       1.381066726175e+09       1.205484010034e+04       3.530299370118e-08       1.710958633160e+34       4.185893315077e+34       4.185893315077e+34       1.395297756257e+34      -3.707872564301e+40       6.811843104495e-05       1.591608831382e-01 
       3.046687723816e+11       8.144009369103e-21       1.521493686596e-06       2.002431332845e+17       1.415189798728e+04       4.645010998865e-08       4.311641386668e+15       8.784351077612e-07       2.370777748986e+34       7.042986179990e+25       3.146606403126e+12       3.779310285635e+26       8.303747321951e+11       0.000000000000e+00       1.262190661987e+14       1.344448296341e+09       1.192595804005e+04       3.530299370118e-08       1.638953448937e+34       4.009731242760e+34       4.009731242760e+34       1.336577065974e+34      -3.513853782571e+40       6.823496922605e-05       1.588890531913e-01 
       3.014114317198e+11       8.320984442314e-21       1.537937350804e-06       1.959842569888e+17       1.415189798726e+04       4.695209437302e-08       4.265543833907e+15       8.879283189793e-07       2.271004273896e+34       6.819494257036e+25       3.046756552816e+12       3.659383126673e+26       8.214968502932e+11       0.000000000000e+00       1.228724183276e+14       1.308800789477e+09       1.179845392084e+04       3.530299370118e-08       1.569978581436e+34       3.840982898745e+34       3.840982898745e+34       1.280327618444e+34      -3.329987261205e+40       6.835150740727e-05       1.586181501765e-01 
       2.981889166429e+11       8.501805311621e-21       1.554557456984e-06       1.918159607146e+17       1.415189798725e+04       4.745950368151e-08       4.219939129271e+15       8.975241229357e-07       2.175429735773e+34       6.603094303078e+25       2.950075193040e+12       3.543261562481e+26       8.127138855177e+11       0.000000000000e+00       1.196145054811e+14       1.274098461944e+09       1.167231291777e+04       3.530299370118e-08       1.503906500679e+34       3.679336278488e+34       3.679336278488e+34       1.226445412151e+34      -3.155741771271e+40       6.846804558862e-05       1.583481693625e-01 
       2.950008548160e+11       8.686555542694e-21       1.571357643115e-06       1.877363179585e+17       1.415189798723e+04       4.797239654105e-08       4.174822003515e+15       9.072236283352e-07       2.083877423606e+34       6.393561271843e+25       2.856461779511e+12       3.430824831826e+26       8.040248230798e+11       0.000000000000e+00       1.164429748862e+14       1.240316252699e+09       1.154752056914e+04       3.530299370118e-08       1.440615043752e+34       3.524492508060e+34       3.524492508060e+34       1.174830822453e+34      -2.990613881011e+40       6.858458377010e-05       1.580791060462e-01 
       2.918468778851e+11       8.875320530508e-21       1.588339728187e-06       1.837434431906e+17       1.415189798721e+04       4.849083221214e-08       4.130187243730e+15       9.170279558872e-07       1.996178063215e+34       6.190677258351e+25       2.765818958464e+12       3.321956005537e+26       7.954286590195e+11       0.000000000000e+00       1.133555361515e+14       1.207429765166e+09       1.142406233425e+04       3.530299370118e-08       1.379987188930e+34       3.376165291555e+34       3.376165291555e+34       1.125388417382e+34      -2.834126501326e+40       6.870112195171e-05       1.578109555609e-01 
       2.887266214344e+11       9.068187510895e-21       1.605503712199e-06       1.798354909839e+17       1.415189798719e+04       4.901487059572e-08       4.086029692741e+15       9.269382383872e-07       1.912169504273e+34       5.994231272302e+25       2.678052465421e+12       3.216541864906e+26       7.869244001330e+11       0.000000000000e+00       1.103499596158e+14       1.175415249652e+09       1.130192407500e+04       3.530299370118e-08       1.321910839310e+34       3.234080381743e+34       3.234080381743e+34       1.078026781194e+34      -2.685827507364e+40       6.881766013346e-05       1.575437132667e-01 
       2.856397249442e+11       9.265245630811e-21       1.622855052119e-06       1.760106551606e+17       1.415189798718e+04       4.954457224006e-08       4.042344248510e+15       9.369556208989e-07       1.831696420499e+34       5.804019018659e+25       2.593071027154e+12       3.114472783939e+26       7.785110638128e+11       0.000000000000e+00       1.074240747350e+14       1.144249586161e+09       1.118109155969e+04       3.530299370118e-08       1.266278615559e+34       3.097975073006e+34       3.097975073006e+34       1.032658345353e+34      -2.545288432236e+40       6.893419831534e-05       1.572773745600e-01 
       2.825858317493e+11       9.466585960607e-21       1.640393747948e-06       1.722671679577e+17       1.415189798716e+04       5.007999834778e-08       3.999125863547e+15       9.470812608376e-07       1.754610022476e+34       5.619842685185e+25       2.510786266769e+12       3.015642615360e+26       7.701876779762e+11       0.000000000000e+00       1.045757685175e+14       1.113910267729e+09       1.106155091906e+04       3.530299370118e-08       1.212987657365e+34       2.967597715617e+34       2.967597715617e+34       9.891992266136e+33      -2.412103229086e+40       6.905073649736e-05       1.570119348639e-01 
       2.795645889977e+11       9.672301558355e-21       1.658119799686e-06       1.686032992100e+17       1.415189798714e+04       5.062121078292e-08       3.956369544326e+15       9.573163281409e-07       1.680767782542e+34       5.441510736731e+25       2.431112611796e+12       2.919948580213e+26       7.619532809216e+11       0.000000000000e+00       1.018029839959e+14       1.084375384146e+09       1.094328830450e+04       3.530299370118e-08       1.161939433267e+34       2.842707250450e+34       2.842707250450e+34       9.475690719363e+33      -2.285887097934e+40       6.916727467952e-05       1.567473896351e-01 
       2.765756476099e+11       9.882487502115e-21       1.676040483289e-06       1.650173555503e+17       1.415189798712e+04       5.116827207808e-08       3.914070350712e+15       9.676620053865e-07       1.610033171271e+34       5.268837716049e+25       2.353967205197e+12       2.827291160982e+26       7.538069212325e+11       0.000000000000e+00       9.910371874269e+13       1.055623606143e+09       1.082629004731e+04       3.530299370118e-08       1.113039558468e+34       2.723072763281e+34       2.723072763281e+34       9.076909099131e+33      -2.166275373913e+40       6.928381286182e-05       1.564837343602e-01 
       2.736186622386e+11       1.009724093273e-20       1.694152160781e-06       1.615076796268e+17       1.415189798711e+04       5.172124544163e-08       3.872223395383e+15       9.781194879266e-07       1.542275405037e+34       5.101644050919e+25       2.279269819200e+12       2.737573998096e+26       7.457476576683e+11       0.000000000000e+00       9.647602342427e+13       1.027634169994e+09       1.071054266795e+04       3.530299370118e-08       1.066197620329e+34       2.608473057843e+34       2.608473057843e+34       8.694910084552e+33      -2.052922473672e+40       6.940035104426e-05       1.562209645550e-01 
       2.706932912288e+11       1.031666111001e-20       1.712462108117e-06       1.580726493372e+17       1.415189798709e+04       5.228019476506e-08       3.830823843272e+15       9.886899840444e-07       1.477369204204e+34       4.939755867409e+25       2.206942771864e+12       2.650703789717e+26       7.377745590420e+11       0.000000000000e+00       9.391800039214e+13       1.000386862506e+09       1.059603273117e+04       3.530299370118e-08       1.021327011197e+34       2.498696246847e+34       2.498696246847e+34       8.328987384668e+33      -1.945500896914e+40       6.951688922684e-05       1.559590757679e-01 
       2.677991965780e+11       1.054084943883e-20       1.730968506308e-06       1.547106770788e+17       1.415189798707e+04       5.284518463032e-08       3.789866911006e+15       9.993747150621e-07       1.415194561491e+34       4.783004809049e+25       2.136910846297e+12       2.566590194716e+26       7.298867041363e+11       0.000000000000e+00       9.142780231410e+13       9.738620064414e+08       1.048274708675e+04       3.530299370118e-08       9.783447682791e+33       2.393539360219e+34       2.393539360219e+34       7.978464432567e+33      -1.843700280180e+40       6.963342740957e-05       1.556980635735e-01 
       2.649360438979e+11       1.076990954271e-20       1.749674993334e-06       1.514202090151e+17       1.415189798705e+04       5.341628031727e-08       3.749347866350e+15       1.010174915524e-06       1.355636520089e+34       4.631227861749e+25       2.069101212426e+12       2.485145738715e+26       7.220831815659e+11       0.000000000000e+00       8.900363083814e+13       9.480404462837e+08       1.037067255514e+04       3.530299370118e-08       9.371714202463e+33       2.292807969818e+34       2.292807969818e+34       7.642693134451e+33      -1.747226500142e+40       6.974996559244e-05       1.554379235803e-01 
       2.621035023748e+11       1.100394727953e-20       1.768583388184e-06       1.481997243572e+17       1.415189798703e+04       5.399354781128e-08       3.709262027666e+15       1.021091833290e-06       1.298584961112e+34       4.484267184274e+25       2.003443351267e+12       2.406285723123e+26       7.143630897087e+11       0.000000000000e+00       8.664373529603e+13       9.229035344313e+08       1.025979628533e+04       3.530299370118e-08       8.977308402960e+33       2.196315829955e+34       2.196315829955e+34       7.321052671359e+33      -1.655800823820e+40       6.986650377547e-05       1.551786514213e-01 
       2.593012447321e+11       1.124307082672e-20       1.787695509847e-06       1.450477346612e+17       1.415189798701e+04       5.457705381082e-08       3.669604763369e+15       1.032126729734e-06       1.243934399993e+34       4.341969944092e+25       1.939868981581e+12       2.329928137052e+26       7.067255365617e+11       0.000000000000e+00       8.434641143654e+13       8.984331177023e+08       1.015010536738e+04       3.530299370118e-08       8.599501053999e+33       2.103884533034e+34       2.103884533034e+34       7.012948351309e+33      -1.569159103266e+40       6.998304195864e-05       1.549202427637e-01 
       2.565289471924e+11       1.148739069403e-20       1.807014996302e-06       1.419627831402e+17       1.415189798699e+04       5.516686573514e-08       3.630371491391e+15       1.043280879833e-06       1.191583791453e+34       4.204188158439e+25       1.878311988866e+12       2.255993572027e+26       6.991696396780e+11       0.000000000000e+00       8.211000019717e+13       8.746115242517e+08       1.004158721052e+04       3.530299370118e-08       8.237593614735e+33       2.015343179691e+34       2.015343179691e+34       6.717810509756e+33      -1.487051012383e+40       7.009958014197e-05       1.546626932987e-01 
       2.537862894395e+11       1.173701980611e-20       1.826543666539e-06       1.389434439911e+17       1.415189798697e+04       5.576305173211e-08       3.591557678655e+15       1.054555572364e-06       1.141436342674e+34       4.070778540419e+25       1.818708356604e+12       2.184405139408e+26       6.916945260315e+11       0.000000000000e+00       7.993288650394e+13       8.514215507877e+08       9.934229231306e+03       3.530299370118e-08       7.890916942206e+33       1.930528062809e+34       1.930528062809e+34       6.435093456315e+33      -1.409239323678e+40       7.021611832546e-05       1.544059987496e-01 
       2.510729545824e+11       1.199207353516e-20       1.846283339546e-06       1.359883217353e+17       1.415189798695e+04       5.636568068607e-08       3.553158840547e+15       1.065952110023e-06       1.093399334333e+34       3.941602349999e+25       1.760996099683e+12       2.115088390427e+26       6.842993319364e+11       0.000000000000e+00       7.781349810630e+13       8.288464501607e+08       9.828019039012e+03       3.530299370118e-08       7.558830054134e+33       1.849282364839e+34       1.849282364839e+34       6.164274465821e+33      -1.335499222868e+40       7.033265650910e-05       1.541501548664e-01 
       2.483886291176e+11       1.225266975999e-20       1.866235834314e-06       1.330960505743e+17       1.415189798693e+04       5.697482222577e-08       3.515170540400e+15       1.077471809580e-06       1.047383949173e+34       3.816525249717e+25       1.705115199938e+12       2.047971238765e+26       6.769832029413e+11       0.000000000000e+00       7.575030444133e+13       8.068699192653e+08       9.722944378802e+03       3.530299370118e-08       7.240718943786e+33       1.771455867848e+34       1.771455867848e+34       5.904852811839e+33      -1.265617659339e+40       7.044919469289e-05       1.538951574271e-01 
       2.457330028936e+11       1.251892892781e-20       1.886404788820e-06       1.302652937579e+17       1.415189798691e+04       5.759054673247e-08       3.477588388983e+15       1.089116002050e-06       1.003305107786e+34       3.695417164984e+25       1.651007543732e+12       1.982983885587e+26       6.697452937240e+11       0.000000000000e+00       7.374181552799e+13       7.854760872628e+08       9.618993072128e+03       3.530299370118e-08       6.935995444723e+33       1.696904675783e+34       1.696904675783e+34       5.656348840860e+33      -1.199392730601e+40       7.056573287685e-05       1.536410022391e-01 
       2.431057690751e+11       1.279097409113e-20       1.906790203066e-06       1.274947429666e+17       1.415189798689e+04       5.821292534800e-08       3.440408043990e+15       1.100886032810e-06       9.610813113026e+33       3.578152148808e+25       1.598616861522e+12       1.920058746953e+26       6.625847680105e+11       0.000000000000e+00       7.178658089210e+13       7.646495041298e+08       9.516153163789e+03       3.530299370118e-08       6.644096143312e+33       1.625490948413e+34       1.625490948413e+34       5.418303085446e+33      -1.136633098951e+40       7.068227106098e-05       1.533876851349e-01 
       2.405066241068e+11       1.306893099292e-20       1.927397534018e-06       1.247831177071e+17       1.415189798687e+04       5.884202998305e-08       3.403625209541e+15       1.112783261804e-06       9.206344907122e+33       3.464608250819e+25       1.547888669344e+12       1.859130383532e+26       6.555007984538e+11       0.000000000000e+00       6.988318851746e+13       7.443751294855e+08       9.414412705907e+03       3.530299370118e-08       6.364481337016e+33       1.557082646470e+34       1.557082646470e+34       5.190275414713e+33      -1.077157438651e+40       7.079880924526e-05       1.531352019780e-01 
