# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04206e-05 to 53.4232 h/Mpc,
# number of wavenumbers equal to 243
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.042057218184e-05      -1.589235243692e-05      -1.191931420281e-05      -1.191931462094e-05      -1.191931461481e-05      -1.589234463177e-05      -1.203261518462e-05       6.121772528152e-01       5.968461848033e-01 
       1.125187501919e-05      -1.852910915856e-05      -1.389689966697e-05      -1.389690023537e-05      -1.389690022702e-05      -1.852909854860e-05      -1.402899859012e-05       6.121772103137e-01       5.968461608029e-01 
       1.214949517534e-05      -2.160333575272e-05      -1.620259397621e-05      -1.620259474886e-05      -1.620259473753e-05      -2.160332133001e-05      -1.635660956501e-05       6.121771269996e-01       5.968460981189e-01 
       1.311872312515e-05      -2.518761499353e-05      -1.889083652564e-05      -1.889083757595e-05      -1.889083756054e-05      -2.518759538794e-05      -1.907040491792e-05       6.121770575384e-01       5.968460531016e-01 
       1.416527139199e-05      -2.936656859912e-05      -2.202509675009e-05      -2.202509817783e-05      -2.202509815688e-05      -2.936654194817e-05      -2.223445730738e-05       6.121769741777e-01       5.968459986293e-01 
       1.529530821670e-05      -3.423885851145e-05      -2.567937538286e-05      -2.567937732367e-05      -2.567937729519e-05      -3.423882228335e-05      -2.592347076142e-05       6.121768788458e-01       5.968459366839e-01 
       1.651549391254e-05      -3.991951707150e-05      -2.993995249342e-05      -2.993995513168e-05      -2.993995509296e-05      -3.991946782468e-05      -3.022454531831e-05       6.121768047478e-01       5.968459027910e-01 
       1.783302012034e-05      -4.654265299357e-05      -3.490741752042e-05      -3.490742110674e-05      -3.490742105411e-05      -4.654258604973e-05      -3.523922633836e-05       6.121766686865e-01       5.968458119762e-01 
       1.925565219523e-05      -5.426463124649e-05      -4.069905493331e-05      -4.069905980839e-05      -4.069905973685e-05      -5.426454024615e-05      -4.108591281838e-05       6.121765090406e-01       5.968457052822e-01 
       2.079177497483e-05      -6.326775546975e-05      -4.745160706499e-05      -4.745161369199e-05      -4.745161359473e-05      -6.326763176819e-05      -4.790264645345e-05       6.121763331196e-01       5.968455910620e-01 
       2.245044219853e-05      -7.376456835175e-05      -5.532450078302e-05      -5.532450979142e-05      -5.532450965922e-05      -7.376440019791e-05      -5.585036893424e-05       6.121761112315e-01       5.968454407750e-01 
       2.424142986925e-05      -8.600287578183e-05      -6.450361748849e-05      -6.450362973410e-05      -6.450362955439e-05      -8.600264720147e-05      -6.511672772057e-05       6.121758573572e-01       5.968452713196e-01 
       2.617529387212e-05      -1.002715893346e-04      -7.520567754280e-05      -7.520569418939e-05      -7.520569394510e-05      -1.002712786127e-04      -7.592050206096e-05       6.121755701917e-01       5.968450830357e-01 
       2.826343218975e-05      -1.169075397862e-04      -8.768335389453e-05      -8.768337652271e-05      -8.768337619063e-05      -1.169071174082e-04      -8.851676511166e-05       6.121752159273e-01       5.968448417963e-01 
       3.051815208062e-05      -1.363034388605e-04      -1.022312481137e-04      -1.022312788735e-04      -1.022312784221e-04      -1.363028647017e-04      -1.032029166246e-04       6.121748145828e-01       5.968445733130e-01 
