# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04206e-05 to 53.4232 h/Mpc,
# number of wavenumbers equal to 243
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.042057218184e-05      -1.589235243833e-05      -1.191931420380e-05      -1.191931462170e-05      -1.191931461549e-05      -1.589234463278e-05      -1.203261518537e-05       6.121772528556e-01       5.968461848454e-01 
       1.125187501919e-05      -1.852910915951e-05      -1.389689966759e-05      -1.389690023567e-05      -1.389690022722e-05      -1.852909854901e-05      -1.402899859040e-05       6.121772103296e-01       5.968461608208e-01 
       1.214949517534e-05      -2.160333575431e-05      -1.620259397728e-05      -1.620259474950e-05      -1.620259473802e-05      -2.160332133086e-05      -1.635660956562e-05       6.121771270237e-01       5.968460981420e-01 
       1.311872312515e-05      -2.518761499611e-05      -1.889083652740e-05      -1.889083757713e-05      -1.889083756152e-05      -2.518759538951e-05      -1.907040491905e-05       6.121770575778e-01       5.968460531392e-01 
       1.416527139199e-05      -2.936656860021e-05      -2.202509675067e-05      -2.202509817762e-05      -2.202509815641e-05      -2.936654194789e-05      -2.223445730710e-05       6.121769741778e-01       5.968459986276e-01 
       1.529530821670e-05      -3.423885851413e-05      -2.567937538455e-05      -2.567937732428e-05      -2.567937729544e-05      -3.423882228417e-05      -2.592347076194e-05       6.121768788618e-01       5.968459366995e-01 
       1.651549391254e-05      -3.991951707417e-05      -2.993995249499e-05      -2.993995513178e-05      -2.993995509258e-05      -3.991946782482e-05      -3.022454531828e-05       6.121768047537e-01       5.968459027950e-01 
       1.783302012034e-05      -4.654265299575e-05      -3.490741752148e-05      -3.490742110580e-05      -3.490742105251e-05      -4.654258604847e-05      -3.523922633724e-05       6.121766686860e-01       5.968458119957e-01 
       1.925565219523e-05      -5.426463125043e-05      -4.069905493548e-05      -4.069905980784e-05      -4.069905973540e-05      -5.426454024542e-05      -4.108591281758e-05       6.121765090366e-01       5.968457052693e-01 
       2.079177497483e-05      -6.326775549259e-05      -4.745160708105e-05      -4.745161370435e-05      -4.745161360588e-05      -6.326763178468e-05      -4.790264646561e-05       6.121763332581e-01       5.968455912351e-01 
       2.245044219853e-05      -7.376456835760e-05      -5.532450078596e-05      -5.532450978933e-05      -5.532450965547e-05      -7.376440019513e-05      -5.585036893169e-05       6.121761111988e-01       5.968454407590e-01 
       2.424142986925e-05      -8.600287578914e-05      -6.450361749201e-05      -6.450362973078e-05      -6.450362954881e-05      -8.600264719703e-05      -6.511672771661e-05       6.121758573201e-01       5.968452712560e-01 
       2.617529387212e-05      -1.002715893456e-04      -7.520567754833e-05      -7.520569418565e-05      -7.520569393829e-05      -1.002712786077e-04      -7.592050205636e-05       6.121755701653e-01       5.968450830287e-01 
       2.826343218975e-05      -1.169075398076e-04      -8.768335390698e-05      -8.768337652252e-05      -8.768337618628e-05      -1.169071174079e-04      -8.851676511036e-05       6.121752159235e-01       5.968448417814e-01 
       3.051815208062e-05      -1.363034388899e-04      -1.022312481308e-04      -1.022312788734e-04      -1.022312784163e-04      -1.363028647016e-04      -1.032029166230e-04       6.121748145765e-01       5.968445733009e-01 
       3.295274261680e-05      -1.589171313642e-04      -1.191928359375e-04      -1.191928777276e-04      -1.191928771063e-04      -1.589163508431e-04      -1.203256942738e-04       6.121743554915e-01       5.968442693437e-01 
