# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04206e-05 to 53.4232 h/Mpc,
# number of wavenumbers equal to 243
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.042057218184e-05      -1.589235243731e-05      -1.191931420308e-05      -1.191931462116e-05      -1.191931461500e-05      -1.589234463205e-05      -1.203261518483e-05       6.121772528265e-01       5.968461848150e-01 
       1.125187501919e-05      -1.852910915882e-05      -1.389689966714e-05      -1.389690023545e-05      -1.389690022708e-05      -1.852909854872e-05      -1.402899859020e-05       6.121772103181e-01       5.968461608079e-01 
       1.214949517534e-05      -2.160333575316e-05      -1.620259397650e-05      -1.620259474904e-05      -1.620259473766e-05      -2.160332133025e-05      -1.635660956518e-05       6.121771270063e-01       5.968460981253e-01 
       1.311872312515e-05      -2.518761499424e-05      -1.889083652613e-05      -1.889083757628e-05      -1.889083756081e-05      -2.518759538837e-05      -1.907040491823e-05       6.121770575493e-01       5.968460531120e-01 
       1.416527139199e-05      -2.936656859937e-05      -2.202509675021e-05      -2.202509817774e-05      -2.202509815672e-05      -2.936654194804e-05      -2.223445730727e-05       6.121769741767e-01       5.968459986278e-01 
       1.529530821670e-05      -3.423885851214e-05      -2.567937538329e-05      -2.567937732381e-05      -2.567937729523e-05      -3.423882228354e-05      -2.592347076154e-05       6.121768788495e-01       5.968459366875e-01 
       1.651549391254e-05      -3.991951707221e-05      -2.993995249384e-05      -2.993995513169e-05      -2.993995509284e-05      -3.991946782470e-05      -3.022454531829e-05       6.121768047492e-01       5.968459027920e-01 
       1.783302012034e-05      -4.654265299435e-05      -3.490741752085e-05      -3.490742110662e-05      -3.490742105381e-05      -4.654258604957e-05      -3.523922633819e-05       6.121766686851e-01       5.968458119744e-01 
       1.925565219523e-05      -5.426463124752e-05      -4.069905493387e-05      -4.069905980821e-05      -4.069905973642e-05      -5.426454024591e-05      -4.108591281813e-05       6.121765090391e-01       5.968457052781e-01 
       2.079177497483e-05      -6.326775547230e-05      -4.745160706661e-05      -4.745161369260e-05      -4.745161359501e-05      -6.326763176901e-05      -4.790264645398e-05       6.121763331253e-01       5.968455910697e-01 
       2.245044219853e-05      -7.376456835332e-05      -5.532450078381e-05      -5.532450979083e-05      -5.532450965818e-05      -7.376440019713e-05      -5.585036893353e-05       6.121761112226e-01       5.968454407703e-01 
       2.424142986925e-05      -8.600287578397e-05      -6.450361748956e-05      -6.450362973331e-05      -6.450362955298e-05      -8.600264720041e-05      -6.511672771960e-05       6.121758573505e-01       5.968452713109e-01 
       2.617529387212e-05      -1.002715893372e-04      -7.520567754403e-05      -7.520569418809e-05      -7.520569394296e-05      -1.002712786110e-04      -7.592050205942e-05       6.121755701784e-01       5.968450830209e-01 
