# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.04206e-05 to 53.4232 h/Mpc,
# number of wavenumbers equal to 243
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_ur                   7:d_tot                  8:phi                    9:psi                
       1.042057218184e-05      -1.589235243702e-05      -1.191931420288e-05      -1.191931462100e-05      -1.191931461486e-05      -1.589234463185e-05      -1.203261518468e-05       6.121772528182e-01       5.968461848064e-01 
       1.125187501919e-05      -1.852910915863e-05      -1.389689966702e-05      -1.389690023539e-05      -1.389690022704e-05      -1.852909854863e-05      -1.402899859014e-05       6.121772103149e-01       5.968461608042e-01 
       1.214949517534e-05      -2.160333575284e-05      -1.620259397629e-05      -1.620259474891e-05      -1.620259473756e-05      -2.160332133008e-05      -1.635660956506e-05       6.121771270014e-01       5.968460981206e-01 
       1.311872312515e-05      -2.518761499372e-05      -1.889083652577e-05      -1.889083757604e-05      -1.889083756061e-05      -2.518759538805e-05      -1.907040491800e-05       6.121770575412e-01       5.968460531044e-01 
       1.416527139199e-05      -2.936656859918e-05      -2.202509675012e-05      -2.202509817781e-05      -2.202509815684e-05      -2.936654194813e-05      -2.223445730735e-05       6.121769741774e-01       5.968459986289e-01 
       1.529530821670e-05      -3.423885851163e-05      -2.567937538297e-05      -2.567937732371e-05      -2.567937729520e-05      -3.423882228340e-05      -2.592347076145e-05       6.121768788467e-01       5.968459366848e-01 
       1.651549391254e-05      -3.991951707169e-05      -2.993995249353e-05      -2.993995513168e-05      -2.993995509293e-05      -3.991946782469e-05      -3.022454531830e-05       6.121768047482e-01       5.968459027913e-01 
       1.783302012034e-05      -4.654265299378e-05      -3.490741752053e-05      -3.490742110671e-05      -3.490742105403e-05      -4.654258604969e-05      -3.523922633832e-05       6.121766686861e-01       5.968458119757e-01 
       1.925565219523e-05      -5.426463124676e-05      -4.069905493345e-05      -4.069905980835e-05      -4.069905973674e-05      -5.426454024609e-05      -4.108591281831e-05       6.121765090402e-01       5.968457052811e-01 
       2.079177497483e-05      -6.326775547042e-05      -4.745160706542e-05      -4.745161369215e-05      -4.745161359481e-05      -6.326763176841e-05      -4.790264645359e-05       6.121763331211e-01       5.968455910640e-01 
       2.245044219853e-05      -7.376456835216e-05      -5.532450078323e-05      -5.532450979126e-05      -5.532450965894e-05      -7.376440019771e-05      -5.585036893405e-05       6.121761112293e-01       5.968454407737e-01 
       2.424142986925e-05      -8.600287578240e-05      -6.450361748878e-05      -6.450362973390e-05      -6.450362955403e-05      -8.600264720120e-05      -6.511672772032e-05       6.121758573556e-01       5.968452713174e-01 
       2.617529387212e-05      -1.002715893353e-04      -7.520567754311e-05      -7.520569418904e-05      -7.520569394453e-05      -1.002712786123e-04      -7.592050206055e-05       6.121755701882e-01       5.968450830318e-01 
       2.826343218975e-05      -1.169075397878e-04      -8.768335389545e-05      -8.768337652272e-05      -8.768337619034e-05      -1.169071174082e-04      -8.851676511160e-05       6.121752159273e-01       5.968448417955e-01 
       3.051815208062e-05      -1.363034388627e-04      -1.022312481150e-04      -1.022312788735e-04      -1.022312784217e-04      -1.363028647018e-04      -1.032029166245e-04       6.121748145827e-01       5.968445733125e-01 
       3.295274261680e-05      -1.589171312617e-04      -1.191928358669e-04      -1.191928776787e-04      -1.191928770645e-04      -1.589163507779e-04      -1.203256942263e-04       6.121743552441e-01       5.968442691275e-01 
       3.558155300819e-05      -1.852823931966e-04      -1.389685745566e-04      -1.389686313936e-04      -1.389686305587e-04      -1.852813322497e-04      -1.402893578461e-04       6.121738048786e-01       5.968438992784e-01 
       3.842007717529e-05      -2.160215378382e-04      -1.620253693152e-04      -1.620254465771e-04      -1.620254454421e-04      -2.160200956471e-04      -1.635652452883e-04       6.121731677220e-01       5.968434727014e-01 
       4.148504506860e-05      -2.518600759735e-04      -1.889075846722e-04      -1.889076896970e-04      -1.889076881542e-04      -2.518581155520e-04      -1.907028880428e-04       6.121724260101e-01       5.968429743141e-01 
       4.479452127312e-05      -2.936438294334e-04      -2.202499015744e-04      -2.202500443417e-04      -2.202500422445e-04      -2.936411645481e-04      -2.223429898002e-04       6.121715580654e-01       5.968423940717e-01 
       4.836801147907e-05      -3.423588683295e-04      -2.567923002608e-04      -2.567924943328e-04      -2.567924914820e-04      -3.423552458563e-04      -2.592325507500e-04       6.121705532361e-01       5.968417231182e-01 
